2023_12_29,20231229FR 3390,DEP,FR 3390,18:55 Uhr,departed,on time,BGY,FR,Mailand BGY,Ryanair,---,Fri
2023_12_29,20231229LH 1949,DEP,LH 1949,19:00 Uhr,departed,on time,MUC,LH,München,Lufthansa,---,Fri
2023_12_29,20231229TK 1724,DEP,TK 1724,19:00 Uhr,departed,19:20 Uhr,IST,TK,Istanbul Airport,Turkish Airlines,---,Fri
2023_12_29,20231229AY 1436,DEP,AY 1436,19:10 Uhr,departed,19:50 Uhr,HEL,AY,Helsinki,Finnair,---,Fri
2023_12_29,20231229EW 4601,DEP,EW 4601,19:15 Uhr,departed,on time,ARN,EW,Stockholm ARN,Eurowings,LH5345,Fri
2023_12_29,20231229EJU5187,DEP,EJU5187,19:20 Uhr,departed,19:28 Uhr,ZRH,EJU,Zürich,easyJet Europe,---,Fri
2023_12_29,20231229EW 2021,DEP,EW 2021,19:20 Uhr,departed,on time,STR,EW,Stuttgart,Eurowings,---,Fri
2023_12_29,20231229EI 337,DEP,EI 337,19:30 Uhr,departed,on time,DUB,EI,Dublin,Aer Lingus,---,Fri
2023_12_29,20231229BT 214,DEP,BT 214,19:40 Uhr,departed,19:51 Uhr,RIX,BT,Riga,Air Baltic,TP6401 A33229,Fri
2023_12_29,20231229OS 236,DEP,OS 236,19:40 Uhr,departed,on time,VIE,OS,Wien,Austrian Airlines,---,Fri
2023_12_29,20231229BA 987,DEP,BA 987,19:45 Uhr,departed,on time,LHR,BA,London LHR,British Airways,---,Fri
2023_12_29,20231229EW 9045,DEP,EW 9045,19:45 Uhr,departed,on time,DUS,EW,Düsseldorf,Eurowings,---,Fri
